run_id,source_repo,experiment,variant,target_scale_recorded,comparison_scale,fold,params,best_epoch,gflops_per_window,forward_ms,MAE,MSE,CC_temporal,CC_spectral,RRMSE_temporal,RRMSE_spectral,R2,peak_F1,peak_precision,peak_recall,peak_accuracy,peak_missed_rate,peak_timing_err_ms_median,MAE_mean_hr_bpm,MAE_rmssd_ms,MAE_recorded,MSE_recorded
B_rva__fpn__f0,baselines,B_rva,fpn,"[0,1]","[0,1]",0,2237313,17,0.54788096,749.5672702789307,0.15420973475125893,0.035569842974850586,58.75005234873069,80.13983748805255,0.5854845575608969,0.6315771822685603,-0.7831902276176751,0.6953921768308191,0.8649537705424093,0.5932075406969259,0.5654316196225775,0.406792459303074,14.016544117647058,7.881753989162412,263.94067134206813,0.15420973475125893,0.035569842974850586
B_rva__fpn__f1,baselines,B_rva,fpn,"[0,1]","[0,1]",1,2237313,5,0.54788096,749.5672702789307,0.18471894550118376,0.05484070691183299,29.38334902610922,75.37862972485195,0.5424906357528319,0.913066803491525,-1.0949627360090757,0.06754497348358508,0.10562559225294,0.05399926862050093,0.035164879848291176,0.9460007313794991,55.6640625,19.259067165302035,436.00323538267014,0.18471894550118376,0.05484070691183299
B_rva__fpn__f2,baselines,B_rva,fpn,"[0,1]","[0,1]",2,2237313,17,0.54788096,749.5672702789307,0.16189492628490415,0.04288981003568206,64.4292844923248,86.23161586995258,0.49497979312546453,0.667479964907996,-0.6372345680843781,0.6980580864980962,0.8905120532984966,0.5871507718046565,0.5509931847548859,0.41284922819534353,23.667279411764707,8.352943152490374,364.65167489433134,0.16189492628490415,0.04288981003568206
B_rva__fpn__f3,baselines,B_rva,fpn,"[0,1]","[0,1]",3,2237313,7,0.54788096,749.5672702789307,0.12659338375635373,0.0269972220802432,50.50463820200595,81.43702812709398,0.47346842643555975,0.7629616286028227,-0.10171384296620663,0.057350838993415434,0.06658570600389824,0.050516978510687725,0.029868571731228834,0.9494830214893122,51.041666666666664,6.510330020793254,369.0328361009438,0.12659338375635373,0.0269972220802432
B_rva__fpn__f4,baselines,B_rva,fpn,"[0,1]","[0,1]",4,2237313,20,0.54788096,710.792064666748,0.15991045041763002,0.04182616944367457,63.301076497096716,90.08502863269526,0.4842591612722129,0.7383112710017216,-1.6596867708103045,0.856436377886891,0.9590609110579597,0.7853627053042924,0.7720423602444064,0.21463729469570764,11.474609375,2.391038893981031,134.9110089140392,0.15991045041763002,0.04182616944367457
B_rva__linknet__f0,baselines,B_rva,linknet,"[0,1]","[0,1]",0,2775361,11,0.4980736,34.00397300720215,0.16710725358113146,0.03902636433059461,54.8383997421077,79.22751767355274,0.626082465506147,0.6922151832708764,-0.9177130431991768,0.6618315649357223,0.8413612347802645,0.560398967528465,0.5251704502363049,0.43960103247153504,18.841911764705884,9.129382683959443,284.23348987358867,0.16710725358113146,0.03902636433059461
B_rva__linknet__f1,baselines,B_rva,linknet,"[0,1]","[0,1]",1,2775361,8,0.4980736,34.00397300720215,0.17337839000574515,0.045347132057346036,32.87429010884169,69.9365495599062,0.5093365711343307,0.8865172104413291,-0.6351346853574663,0.10618482092264454,0.11885266642444198,0.1009173692529379,0.05707565250326378,0.8990826307470621,54.443359375,19.893418603683706,384.5049291970514,0.17337839000574515,0.045347132057346036
B_rva__linknet__f2,baselines,B_rva,linknet,"[0,1]","[0,1]",2,2775361,21,0.4980736,34.00397300720215,0.15832754514780217,0.043753548365370765,57.934365352077315,85.57199572856013,0.49620520361763326,0.6981344088761849,-0.6830123248735589,0.6030657585406626,0.8960047741670857,0.46805439072295274,0.44730704564337764,0.5319456092770473,19.761029411764707,11.137170479151823,380.4246547838993,0.15832754514780217,0.043753548365370765
B_rva__linknet__f3,baselines,B_rva,linknet,"[0,1]","[0,1]",3,2775361,7,0.4980736,56.91647529602051,0.12069491512883036,0.02535458736888518,53.111452912247884,84.12035325218145,0.4597122541021432,0.6890104306186663,-0.022539062412837377,0.06052949405541165,0.06110715454091043,0.06029774135758074,0.031537069869039966,0.9397022586424193,48.958333333333336,6.167518977218321,302.8497055513426,0.12069491512883036,0.02535458736888518
B_rva__linknet__f4,baselines,B_rva,linknet,"[0,1]","[0,1]",4,2775361,3,0.4980736,56.91647529602051,0.16003269236706466,0.04399463132573138,43.99177356185613,77.80001629507437,0.5107178235311781,0.72393740683828,-1.5636255490282582,0.08833114084846441,0.1000609212370204,0.08533380352166606,0.04703633570962767,0.9146661964783339,55.419921875,15.47008373864543,330.7330440004764,0.16003269236706466,0.04399463132573138
B_rva__multireslinknet__f0,baselines,B_rva,multireslinknet,"[0,1]","[0,1]",0,9218556,27,3.478046464,58.96711349487305,0.1668021478346981,0.04134776021393277,51.981708312576835,79.81865190677652,0.6244141356276478,0.7446979477088452,-1.0802267588173595,0.686408755359542,0.8470749421521026,0.5919329382517575,0.5654496028401124,0.4080670617482425,16.544117647058822,6.272847784762947,267.1186610321047,0.1668021478346981,0.04134776021393277
B_rva__multireslinknet__f1,baselines,B_rva,multireslinknet,"[0,1]","[0,1]",1,9218556,14,3.478046464,58.96711349487305,0.18714203749755162,0.04943068654953356,43.185333291291784,80.41065932268309,0.5141044756229961,0.6773647338553961,-0.8749410517911014,0.7495535340959933,0.9033583763138948,0.6530701228598828,0.6355572637764173,0.34692987714011725,18.06640625,4.308945647171176,259.99526923268786,0.18714203749755162,0.04943068654953356
B_rva__multireslinknet__f2,baselines,B_rva,multireslinknet,"[0,1]","[0,1]",2,9218556,10,3.478046464,65.04273414611816,0.16025249349652204,0.04383555136212515,63.697108186556065,86.15909746496172,0.48808391868994666,0.7129234401121289,-0.6817289490531561,0.6432382892364724,0.9330946018010221,0.5117423049219268,0.49905262434811076,0.4882576950780732,25.735294117647058,11.821950835837313,354.68101393877964,0.16025249349652204,0.04383555136212515
B_rva__multireslinknet__f3,baselines,B_rva,multireslinknet,"[0,1]","[0,1]",3,9218556,7,3.478046464,65.04273414611816,0.15193920786915766,0.0358473473544126,8.69188977048007,36.84916021948364,0.5440782540349705,0.9850819321699542,-0.43446870632721324,0.254107965877565,0.30035351868996873,0.30473914752591136,0.15515942580394615,0.6952608524740886,42.96875,45.7360218766342,263.4651213060669,0.15193920786915766,0.0358473473544126
B_rva__multireslinknet__f4,baselines,B_rva,multireslinknet,"[0,1]","[0,1]",4,9218556,3,3.478046464,65.04273414611816,0.16253654130928888,0.04298585060469468,55.50117337200211,85.26991515596002,0.5018096049683021,0.6914519488670892,-1.6114841678664518,0.7711687773303683,0.9118018107852275,0.6877786775436907,0.66838465336879,0.3122213224563093,16.6015625,3.27190475304275,174.49307713356393,0.16253654130928888,0.04298585060469468
B_rva__unet__f0,baselines,B_rva,unet,"[0,1]","[0,1]",0,12210881,24,2.793930752,41.2440299987793,0.16928436716086384,0.04182449200018005,53.71839802960506,79.42480478822267,0.6264748028517607,0.651440886161209,-1.0550417174819668,0.7076001806987646,0.8557297594083437,0.6197058840514158,0.586212178411741,0.3802941159485842,18.841911764705884,5.00148473192467,272.0651602827451,0.16928436716086384,0.04182449200018005
B_rva__unet__f1,baselines,B_rva,unet,"[0,1]","[0,1]",1,12210881,40,2.793930752,41.2440299987793,0.19009159175059032,0.053858361669653666,41.96959292202246,81.58906102376734,0.5302152626361041,0.6795703748246587,-1.0987643307333166,0.7391437349093173,0.9009035703361976,0.6426753079131228,0.6244808680272766,0.3573246920868772,17.578125,4.542220799738374,268.64392346695854,0.19009159175059032,0.053858361669653666
B_rva__unet__f2,baselines,B_rva,unet,"[0,1]","[0,1]",2,12210881,9,2.793930752,40.75932502746582,0.17348785126714142,0.043821878594347,0.19132485699090457,-3.6707217833992094,0.5508369166367891,0.9999787239086241,-0.5775683120767778,0.041862409627723196,0.2346587790046699,0.023109653961741156,0.02143140487942477,0.9768903460382589,49.17279411764706,,,0.17348785126714142,0.043821878594347
B_rva__unet__f3,baselines,B_rva,unet,"[0,1]","[0,1]",3,12210881,2,2.793930752,40.75932502746582,0.1326924448652327,0.03143325718154415,0.7739870574942312,-3.655630492719225,0.5070403303973036,0.99988580002713,-0.20544477447220402,0.04372285533871279,0.20887399689308886,0.024480898007143273,0.022362576206178705,0.9755191019928566,50.78125,73.80206008687705,63.1498825039115,0.1326924448652327,0.03143325718154415
B_rva__unet__f4,baselines,B_rva,unet,"[0,1]","[0,1]",4,12210881,9,2.793930752,40.75932502746582,0.16464691899343972,0.04569740864164993,46.905107619291876,81.59266283637493,0.5261789358080551,0.7387089156759997,-1.6856088795094626,0.10750447522887077,0.12031488655657907,0.10379380186328938,0.06230908937631845,0.8962061981367107,35.15625,8.711646515612122,307.0284739868494,0.16464691899343972,0.04569740864164993
A_apnea__L9_full__f0,cardiomamba,A_apnea,L9_full,"[-1,1]","[0,1]",0,4090620,107,1.2447593,24.610519409179688,0.1448058356051444,0.03313757586836437,51.39286801167773,81.7883249324875,0.9128247687047075,1.002647252706815,-1.0930899027553913,0.5604150309137909,0.6840901988304866,0.4799955075893779,0.4119063993948647,0.5200044924106221,32.8125,8.237712433140354,326.49980525487507,0.2896116712102888,0.13255030347345748
A_apnea__L9_full__f1,cardiomamba,A_apnea,L9_full,"[-1,1]","[0,1]",1,4090620,106,1.2447593,24.005651473999023,0.18078647824188368,0.045357592161756444,54.941257429346116,88.22871621409439,1.0321739619362758,1.0134295071521107,-1.1240685100182837,0.6968498968572062,0.7679965048922079,0.6387242033013922,0.5739579340508133,0.36127579669860777,28.125,9.570860188984472,257.83983612887687,0.36157295648376736,0.18143036864702577
A_apnea__L9_full__f2,cardiomamba,A_apnea,L9_full,"[-1,1]","[0,1]",2,4090620,15,1.2447593,25.115966796875,0.18396112980777757,0.05263810335529987,33.18050783501505,83.1630869920062,0.9602058166822193,0.9808368996020496,-1.125836708137534,0.5135861795438965,0.4875195889675356,0.5531243170675789,0.3761800482873635,0.4468756829324211,67.1875,26.9984540682406,221.30142386867016,0.36792225961555514,0.21055241342119949
A_apnea__L9_full__f3,cardiomamba,A_apnea,L9_full,"[-1,1]","[0,1]",3,4090620,43,1.2447593,24.679899215698242,0.16105399071524776,0.042208170525113116,25.068582638089058,75.39094814383074,0.7483746824164054,0.7905381508412354,-0.9022432744389073,0.7583967801736005,0.7735315116532661,0.7504085489604728,0.6130805528010845,0.24959145103952707,25.390625,4.29129686947892,223.81509150975896,0.3221079814304955,0.16883268210045246
A_apnea__L9_full__f4,cardiomamba,A_apnea,L9_full,"[-1,1]","[0,1]",4,4090620,85,1.2447593,38.97547721862793,0.15206097441166225,0.038177898421583145,60.773594926070146,84.20733998044999,0.9793977913799645,1.211548745186042,-3.3918879067513843,0.7571039676206054,0.8459155217145881,0.6940430992523379,0.6394297502305527,0.3059569007476621,15.625,2.9230690593094266,205.35216505227405,0.3041219488233245,0.15271159368633258
A_resting__L9_full__f0,cardiomamba,A_resting,L9_full,"[-1,1]","[0,1]",0,4090620,103,1.2447593,25.115966796875,0.18849630660102046,0.051827806768879416,66.78862356433595,86.0605109714398,0.9147777641469412,1.0592466608265514,-1.3882006306118675,0.8671587372321875,0.8890548989022408,0.8632415131306895,0.7830720220277306,0.1367584868693105,13.020833333333334,8.528687069520778,161.639244686709,0.3769926132020409,0.20731122707551766
A_resting__L9_full__f1,cardiomamba,A_resting,L9_full,"[-1,1]","[0,1]",1,4090620,23,1.2447593,24.679899215698242,0.1717925636986067,0.04227770317526551,56.97363692968453,89.74535583686493,0.987087155600255,0.5425344442741641,-0.49839472196970774,0.8060427336839848,0.9343286854477152,0.7204660634005604,0.6985854786697215,0.27953393659943965,14.322916666666666,4.715700096686123,271.5412736662737,0.3435851273972134,0.16911081270106204
A_resting__L9_full__f2,cardiomamba,A_resting,L9_full,"[-1,1]","[0,1]",2,4090620,36,1.2447593,24.610519409179688,0.1812783964001922,0.050176817789887654,37.39420448393983,85.30867026661574,0.8124183387425182,0.6720539175117514,-0.5415771036190655,0.5220730831126258,0.7366513271428206,0.4312819627476235,0.39629440640213476,0.5687180372523764,29.947916666666668,7.1811942925675085,345.58822353985465,0.3625567928003844,0.20070727115955062
A_resting__L9_full__f3,cardiomamba,A_resting,L9_full,"[-1,1]","[0,1]",3,4090620,114,1.2447593,24.005651473999023,0.16358484897048828,0.04234801298840422,61.0005637371452,86.99084540290362,0.8695403791483614,1.0848187430471827,-0.8494071742233685,0.8471215360498375,0.9316696574161244,0.7818291644285548,0.7448813811975499,0.21817083557144537,13.020833333333334,2.7577352548721166,264.3404665954744,0.32716969794097656,0.16939205195361687
A_resting__L9_full__f4,cardiomamba,A_resting,L9_full,"[-1,1]","[0,1]",4,4090620,37,1.2447593,25.115966796875,0.17497327273329752,0.04788771624312762,61.13290465143763,89.51741254465148,1.007757287883454,0.6892149045438851,-1.5920693452231782,0.9443559953720885,0.9902465374433037,0.905785676958649,0.8981165427185788,0.09421432304135086,15.625,1.5038768745927757,128.07824323184727,0.34994654546659504,0.19155086497251048
A_valsalva__L9_full__f0,cardiomamba,A_valsalva,L9_full,"[-1,1]","[0,1]",0,4090620,13,1.2447593,24.679899215698242,0.16651318908749135,0.03899151707519315,50.598597854520506,82.83404673302424,0.8570795087807476,0.6862599950166604,-0.8988370313569964,0.6428689651780909,0.7479392887852302,0.5878198009344674,0.5234468623437404,0.41218019906553266,23.4375,7.276467307285645,246.471644175969,0.3330263781749827,0.1559660683007726
A_valsalva__L9_full__f1,cardiomamba,A_valsalva,L9_full,"[-1,1]","[0,1]",1,4090620,36,1.2447593,24.610519409179688,0.17005750708146175,0.04291746811725084,46.953192300517216,86.31125724924263,1.0576014502955884,0.6187891629899533,-0.5792689237665595,0.7305078502849254,0.8510172705220258,0.6725736362331698,0.6432608140384113,0.32742636376683026,15.625,3.230736716899125,235.2471750202754,0.3401150141629235,0.17166987246900337
A_valsalva__L9_full__f2,cardiomamba,A_valsalva,L9_full,"[-1,1]","[0,1]",2,4090620,62,1.2447593,27.97555923461914,0.17407834450092335,0.0455656915285363,43.139230401134235,85.26293978512129,0.843282312205345,0.7741541691254014,-0.7346203083946484,0.6423418656942469,0.7796327811343184,0.5720671346706564,0.5275711667753228,0.42793286532934366,22.135416666666668,7.246655567440563,309.6760774994155,0.3481566890018467,0.1822627661141452
A_valsalva__L9_full__f3,cardiomamba,A_valsalva,L9_full,"[-1,1]","[0,1]",3,4090620,82,1.2447593,25.115966796875,0.12848378303693034,0.031534138812777425,54.26400526941483,89.96540276867441,0.6928308456593332,0.6626681648958095,-0.23349673153332393,0.7763614535058678,0.9410276105640953,0.6744885491481419,0.652411582829125,0.32551145085185806,20.3125,3.4278417657814955,294.0031072835492,0.2569675660738607,0.1261365552511097
A_valsalva__L9_full__f4,cardiomamba,A_valsalva,L9_full,"[-1,1]","[0,1]",4,4090620,80,1.2447593,24.679899215698242,0.1619212578387572,0.040196092122125875,62.409074737287646,89.08474427104352,0.8842852465881965,0.7543903326116981,-1.4204055183966593,0.8445243613134604,0.9321184434701397,0.7833657433632505,0.746906085385982,0.21663425663674962,18.75,2.3084840514411895,156.38047338896737,0.3238425156775144,0.1607843684885035
B_rva__L10_transformer__f0,cardiomamba,B_rva,L10_transformer,"[-1,1]","[0,1]",0,4548604,54,1.301382404,88.44947814941406,0.1690316073067628,0.04179736488117812,46.7040092162645,83.25438705499259,0.9171347704064873,0.6720974348767085,-1.013716555959929,0.6094761521289884,0.7525403180596771,0.5326734536775282,0.476783077151857,0.4673265463224717,19.071691176470587,7.781098471151588,326.84186657914984,0.3380632146135256,0.16718945952471248
B_rva__L10_transformer__f1,cardiomamba,B_rva,L10_transformer,"[-1,1]","[0,1]",1,4548604,35,1.301382404,74.3095874786377,0.1803939183722749,0.04742011634097083,51.138698245832096,88.98063813371503,1.0781031037393844,0.615806130932147,-0.7633953078510084,0.8188306803966136,0.8753307205571974,0.7771431402170839,0.7206677489620503,0.2228568597829162,12.939453125,4.747452462820448,237.60218677033583,0.3607878367445498,0.18968046536388333
B_rva__L10_transformer__f2,cardiomamba,B_rva,L10_transformer,"[-1,1]","[0,1]",2,4548604,74,1.301382404,62.27731704711914,0.19429534639114163,0.05146503787952036,49.46633971872353,89.279264916862,0.8738746822121088,0.6488455382047651,-0.8267656846966245,0.6443646801831608,0.791722428867736,0.5677615749001538,0.506941639579332,0.4322384250998462,37.91360294117647,7.565128670985418,316.67701468584795,0.38859069278228325,0.20586015151808143
B_rva__L10_transformer__f3,cardiomamba,B_rva,L10_transformer,"[-1,1]","[0,1]",3,4548604,18,1.301382404,66.4975643157959,0.14694366103350934,0.0362659857320879,63.67608954988437,88.81590873164059,0.7872118740439136,0.9741854808672091,-0.580312815230086,0.9011652036487156,0.925717490255862,0.886347687448921,0.829170832675292,0.11365231255107895,13.541666666666666,2.49136810832971,152.0475436600914,0.2938873220670187,0.1450639429283516
B_rva__L10_transformer__f4,cardiomamba,B_rva,L10_transformer,"[-1,1]","[0,1]",4,4548604,31,1.301382404,88.44947814941406,0.15997173062930936,0.04362492152054836,43.45171514814504,87.6242595375639,0.9587469668902654,0.765324254841228,-1.729905994581225,0.8789156381331018,0.9144119775919541,0.8517041568994903,0.7988942035396311,0.14829584310050964,15.625,3.0964106129555895,164.75931426144143,0.3199434612586187,0.17449968608219343
B_rva__L2_loss_only__f0,cardiomamba,B_rva,L2_loss_only,"[-1,1]","[0,1]",0,9218556,62,3.478046464,1592.184066772461,0.16356410349568423,0.03675456545709436,58.00330792640476,83.54217338898468,0.8650773023580249,0.5526831965062464,-0.7939487166767021,0.8021710274208329,0.846111159819409,0.7708345035471796,0.7045784687748611,0.22916549645282042,18.38235294117647,7.859377843734808,206.93163078810522,0.32712820699136846,0.14701826182837743
B_rva__L2_loss_only__f1,cardiomamba,B_rva,L2_loss_only,"[-1,1]","[0,1]",1,9218556,64,3.478046464,1592.184066772461,0.16916935045850096,0.042450799851569625,38.68515394160815,88.2950902714,1.026643144703283,0.6385989714842766,-0.5396398572304764,0.7730180330715246,0.8019523007960921,0.7500245923567449,0.6622597353533539,0.24997540764325515,36.62109375,2.708201843836129,238.19743716376155,0.3383387009170019,0.1698031994062785
B_rva__L2_loss_only__f2,cardiomamba,B_rva,L2_loss_only,"[-1,1]","[0,1]",2,9218556,58,3.478046464,1592.184066772461,0.1566871735728585,0.03710436120317495,57.32669683017893,90.26831668336402,0.7715730958358998,0.6198161732014537,-0.4162856569698982,0.8194097852053915,0.8929928033859333,0.7783963657859795,0.7192850187792614,0.22160363421402052,32.169117647058826,6.006236104522761,196.99752431336626,0.313374347145717,0.1484174448126998
B_rva__L2_loss_only__f3,cardiomamba,B_rva,L2_loss_only,"[-1,1]","[0,1]",3,9218556,106,3.478046464,1592.184066772461,0.12318729511156315,0.02782067626848018,56.97108012046379,88.50797142924418,0.7296497902498268,0.8320521747317415,-0.31883322657282953,0.9186986526436034,0.917944844552758,0.9243585232478407,0.855560893671976,0.07564147675215929,27.604166666666668,1.9059248704913743,154.6383502547105,0.2463745902231263,0.11128270507392073
B_rva__L2_loss_only__f4,cardiomamba,B_rva,L2_loss_only,"[-1,1]","[0,1]",4,9218556,48,3.478046464,1592.184066772461,0.1699594077927813,0.04549221660560009,53.11637418366991,88.56741263265195,0.985189335198603,0.823437072704488,-1.7349789209048716,0.9122070070925392,0.9108578853410462,0.9160320537114482,0.8447166760182383,0.08396794628855178,22.4609375,1.836427585029575,132.3722051660128,0.3399188155855626,0.18196886642240037
B_rva__L3_c1_only__f0,cardiomamba,B_rva,L3_c1_only,"[-1,1]","[0,1]",0,9221692,3,3.484468992,18.650293350219727,0.17995727629678576,0.04423521587831303,52.26981190658568,81.64787166653839,0.9294311628936623,0.6296946726175189,-1.1486125280172623,0.7104437512302518,0.8705295155166405,0.614871075312684,0.5821513165969838,0.3851289246873161,17.003676470588236,6.871531939159102,267.8329350270134,0.3599145525935715,0.1769408635132521
B_rva__L3_c1_only__f1,cardiomamba,B_rva,L3_c1_only,"[-1,1]","[0,1]",1,9221692,3,3.484468992,18.650293350219727,0.19604604710437942,0.05323974913616608,49.59449184769543,88.08467802318026,1.1774816377333506,0.6395592718940368,-1.0055501385134697,0.7251275780302624,0.9111452609460093,0.6161788731385744,0.5981010538527374,0.38382112686142544,12.20703125,4.523678495517302,286.185789568358,0.39209209420875885,0.21295899654466433
B_rva__L3_c1_only__f2,cardiomamba,B_rva,L3_c1_only,"[-1,1]","[0,1]",2,9221692,3,3.484468992,18.650293350219727,0.1737426512737719,0.041793976029497755,71.26493559373382,89.50366868458737,0.788767090611431,0.5767789816684482,-0.4991266156081168,0.7780460731209802,0.9657709481636959,0.6824158130148907,0.6646325851356552,0.3175841869851094,17.46323529411765,9.994677467967119,269.97114021791344,0.3474853025475438,0.16717590411799102
B_rva__L3_c1_only__f3,cardiomamba,B_rva,L3_c1_only,"[-1,1]","[0,1]",3,9221692,2,3.484468992,18.650293350219727,0.10610826618804683,0.022776698754592213,65.28983102748153,88.74060747715885,0.6503373434809049,0.638321210315852,-0.031501300708593825,0.7650265637032349,0.918037776462201,0.6755872792572595,0.6335732438404197,0.3244127207427404,14.583333333333334,6.479762680104172,302.4188168410355,0.21221653237609367,0.09110679501836885
B_rva__L3_c1_only__f4,cardiomamba,B_rva,L3_c1_only,"[-1,1]","[0,1]",4,9221692,16,3.484468992,18.650293350219727,0.15651274544222002,0.04027854361712816,59.69406627700681,89.79210495677461,0.9043405767782412,0.7697956856286745,-1.5512585639887913,0.9127471248409543,0.9659126717516011,0.8679095852137733,0.8467114402901676,0.1320904147862268,13.671875,2.029656175866161,140.3025872076797,0.31302549088444004,0.16111417446851264
B_rva__L4_c1_c5__f0,cardiomamba,B_rva,L4_c1_c5,"[-1,1]","[0,1]",0,9221692,60,3.484468992,18.95928382873535,0.16713207489536736,0.03797724884735515,54.782319617172185,83.02865132211608,0.8769029874493587,0.6627907985643856,-0.8383668158414499,0.7851767299883157,0.8777103945217324,0.7266169718932844,0.6759389825956169,0.2733830281067156,14.705882352941176,2.943025882791511,226.30301007828493,0.3342641497907347,0.1519089953894206
B_rva__L4_c1_c5__f1,cardiomamba,B_rva,L4_c1_c5,"[-1,1]","[0,1]",1,9221692,51,3.484468992,18.95928382873535,0.17752209960482823,0.048658703274322535,35.70198297877507,85.33756007676611,1.0983382260820476,0.9310365252173489,-0.8079094095004387,0.657063525435051,0.7656528937841556,0.5848125325054734,0.5319927343539881,0.4151874674945266,20.99609375,10.533151500394556,333.8587298879828,0.35504419920965646,0.19463481309729014
B_rva__L4_c1_c5__f2,cardiomamba,B_rva,L4_c1_c5,"[-1,1]","[0,1]",2,9221692,91,3.484468992,18.95928382873535,0.1613001801353589,0.03922051265531751,69.19607679446896,90.89176730661633,0.7710725439470736,0.617999446266088,-0.4450557774585458,0.6414414798496204,0.8083025688240602,0.5638933592555045,0.5129448741514416,0.4361066407444955,22.977941176470587,8.237079011751199,314.06214086807705,0.3226003602707178,0.15688205062127003
B_rva__L4_c1_c5__f3,cardiomamba,B_rva,L4_c1_c5,"[-1,1]","[0,1]",3,9221692,90,3.484468992,18.95928382873535,0.11493951749442327,0.025317399347171914,60.27181786267009,89.54438881283916,0.6807266049719303,0.7727071254573317,-0.13954797667331909,0.7544816490773726,0.8482549516332466,0.6953951397704267,0.6375448341929003,0.30460486022957334,15.625,4.250528208867046,277.3357300857737,0.22987903498884654,0.10126959738868765
B_rva__L4_c1_c5__f4,cardiomamba,B_rva,L4_c1_c5,"[-1,1]","[0,1]",4,9221692,29,3.484468992,18.95928382873535,0.15018916364048945,0.03709099550891087,62.22980551586782,89.7592364834466,0.8833858872223166,0.9026881805346559,-1.39483359445673,0.8529172756517149,0.9169735592782404,0.806683857487466,0.7624960799044531,0.1933161425125341,18.5546875,3.0981611535628986,165.36917673220694,0.3003783272809789,0.1483639820356435
B_rva__L5_no_wavelet__f0,cardiomamba,B_rva,L5_no_wavelet,"[-1,1]","[0,1]",0,3522488,34,1.026409984,905.8859348297119,0.18945935957338275,0.0462481972331292,57.663520057677246,85.90604640678741,0.9627270296164228,0.5728504693874628,-1.2414549468578489,0.8436591099198677,0.8891100218445893,0.8151465308310749,0.7608654596539645,0.18485346916892498,11.948529411764707,2.250143733848242,183.33990646521508,0.3789187191467655,0.1849927889325168
B_rva__L5_no_wavelet__f1,cardiomamba,B_rva,L5_no_wavelet,"[-1,1]","[0,1]",1,3522488,58,1.026409984,826.4226913452148,0.19348123304681808,0.05047699344350744,52.55731124526911,89.72543458790902,1.1356335222524854,0.6446924922946872,-0.8734763653724856,0.8022976053039752,0.8915500984598472,0.7436056734236246,0.7024531642732882,0.2563943265763754,11.71875,4.0445801252079505,232.83576730898915,0.38696246609363616,0.20190797377402975
B_rva__L5_no_wavelet__f2,cardiomamba,B_rva,L5_no_wavelet,"[-1,1]","[0,1]",2,3522488,37,1.026409984,820.3809261322021,0.16750066245332965,0.04056846379184277,47.33902297011702,88.42610712886065,0.7813784302885887,0.6700939579167811,-0.46364456762218087,0.6292780122786024,0.7666632082621577,0.5569200583350504,0.4910568777087159,0.4430799416649495,31.939338235294116,8.076567052407507,304.24362277773866,0.3350013249066593,0.16227385516737108
B_rva__L5_no_wavelet__f3,cardiomamba,B_rva,L5_no_wavelet,"[-1,1]","[0,1]",3,3522488,35,1.026409984,780.449628829956,0.11298999983858775,0.02552203080215895,64.46705209371112,90.54728602041618,0.6788502870832781,0.8265549043601402,-0.1633937222695412,0.8932495164503319,0.9242241535075095,0.8738593627570015,0.8176826047062722,0.12614063724299834,15.885416666666666,3.012839926066321,167.0237418854373,0.2259799996771755,0.1020881232086358
B_rva__L5_no_wavelet__f4,cardiomamba,B_rva,L5_no_wavelet,"[-1,1]","[0,1]",4,3522488,92,1.026409984,857.0153713226318,0.14662992058444624,0.0362578773397704,62.51209626983031,90.89109957192186,0.8773191564144287,0.8596009292505274,-1.4059805527753846,0.8664194609660713,0.9278359903835685,0.8207162277014382,0.779262538306511,0.1792837722985618,17.08984375,3.961868247292018,189.88775657373424,0.2932598411688925,0.1450315093590816
B_rva__L6_no_ssm__f0,cardiomamba,B_rva,L6_no_ssm,"[-1,1]","[0,1]",0,3099388,46,1.137804548,53.51090431213379,0.1485190510707937,0.03533581710453672,37.26532430775843,79.08243050328909,0.852134826636946,0.7219657994694476,-0.7053414421909332,0.6973733057844834,0.7783993720597073,0.6424919195103187,0.5693441685385286,0.3575080804896813,22.977941176470587,6.60749670673672,292.9613722018176,0.2970381021415874,0.14134326841814687
B_rva__L6_no_ssm__f1,cardiomamba,B_rva,L6_no_ssm,"[-1,1]","[0,1]",1,3099388,57,1.137804548,43.59698295593262,0.1992041595488252,0.05314595922104562,54.862917537072,90.02122403604359,1.131102610884774,0.5448307974597113,-0.9639651505256591,0.8453310275796201,0.8957698714352242,0.81083325739534,0.7646026677157298,0.18916674260466004,11.23046875,3.4036628828574855,186.4892435619378,0.3984083190976504,0.21258383688418248
B_rva__L6_no_ssm__f2,cardiomamba,B_rva,L6_no_ssm,"[-1,1]","[0,1]",2,3099388,28,1.137804548,49.20482635498047,0.18429757858468884,0.04983355280880755,46.4066082953913,86.01794203479018,0.8570333003240291,0.6727752299417276,-0.7617139341082867,0.6281065561249872,0.7937622251608872,0.5474232199484339,0.49736525903696166,0.45257678005156604,24.816176470588236,6.626153368815518,334.82952203868115,0.3685951571693777,0.1993342112352302
B_rva__L6_no_ssm__f3,cardiomamba,B_rva,L6_no_ssm,"[-1,1]","[0,1]",3,3099388,70,1.137804548,49.495697021484375,0.11837369733809698,0.027486405974193,64.07982217265427,90.54323012885413,0.7028997341967713,0.8409114071905645,-0.274559885853561,0.902751898546823,0.9303457571376004,0.8883205792844916,0.8326478004122169,0.11167942071550835,13.020833333333334,2.240939661659065,147.65703483734504,0.23674739467619396,0.109945623896772
